capability_id,source_kind,page,section,action,triggered_api,expected_result,target_feature_id,disposition,capability_status,legacy_implementation,legacy_verification,implementation_evidence,verification_evidence,domain_owner,canonical_method,canonical_path,canonical_operation_id,actor_scope,security_refs,protocol_refs,external_effect_status,migration_refs,source_evidence,notes,contract_status,domain_status,api_status,pg_status,migration_status,effect_status,shadow_status,deployment_status,resource_ref,action_ref,canonical_actor_scope,main_sha,contract_evidence_ref,domain_evidence_ref,api_evidence_ref,pg_evidence_ref,migration_evidence_ref,effect_evidence_ref,shadow_evidence_ref,deployment_evidence_ref
LEGACY-S07-058,FEATURE_MATRIX,/admin/miniprogram-library,小程序素材库,启用或停用小程序素材,PUT /api/admin/miniprogram-library/{item_id},成功响应后更新启停文案,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,sha=95cd686e69efdca97a3f7b05f1461176e096edfa;pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/253;backend_merge=f10fda7f7069048b9b456a71a2f9545be28c6dc1;routes=LEGACY-API-0054+0390-0395;tests=web/src/main.test.tsx+web/src/miniprogram-library-ui.test.tsx+web/src/miniprogram-library.test.ts+PG16_14_up_down_up+repository_UoW_receipt_event_concurrency+HTTP_RBAC_CSRF+OpenAPI_generated;paths=cmd/aicrm/legacy_miniprogram_api.go+internal/media+migrations/00045_media_miniprogram_library.sql+web/src/main.tsx+web/src/miniprogram-library-ui.tsx;external_gate=historical_preflight_and_reconciliation;no_provider_execution=true,method=PG16_14_44_45_44_45+race+web;command=make_p4-miniprogram-library-ab-acceptance+go_test_race_internal_media_cmd_aicrm+npm_run_ci,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-058,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/miniprogram-library,启用或停用小程序素材,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-059,FEATURE_MATRIX,/admin/miniprogram-library,小程序素材库,测试解析小程序封面,POST /api/admin/miniprogram-library/{item_id}/test-resolve,客户端显示返回的 thumb_media_id 或错误,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,sha=95cd686e69efdca97a3f7b05f1461176e096edfa;pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/253;backend_merge=f10fda7f7069048b9b456a71a2f9545be28c6dc1;routes=LEGACY-API-0054+0390-0395;tests=web/src/main.test.tsx+web/src/miniprogram-library-ui.test.tsx+web/src/miniprogram-library.test.ts+PG16_14_up_down_up+repository_UoW_receipt_event_concurrency+HTTP_RBAC_CSRF+OpenAPI_generated;paths=cmd/aicrm/legacy_miniprogram_api.go+internal/media+migrations/00045_media_miniprogram_library.sql+web/src/main.tsx+web/src/miniprogram-library-ui.tsx;external_gate=historical_preflight_and_reconciliation;no_provider_execution=true,method=PG16_14_44_45_44_45+race+web;command=make_p4-miniprogram-library-ab-acceptance+go_test_race_internal_media_cmd_aicrm+npm_run_ci,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-059,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/miniprogram-library,测试解析小程序封面,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-060,FEATURE_MATRIX,/admin/miniprogram-library,小程序素材库,删除小程序素材,DELETE /api/admin/miniprogram-library/{item_id},确认后成功响应会刷新素材列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,sha=95cd686e69efdca97a3f7b05f1461176e096edfa;pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/253;backend_merge=f10fda7f7069048b9b456a71a2f9545be28c6dc1;routes=LEGACY-API-0054+0390-0395;tests=web/src/main.test.tsx+web/src/miniprogram-library-ui.test.tsx+web/src/miniprogram-library.test.ts+PG16_14_up_down_up+repository_UoW_receipt_event_concurrency+HTTP_RBAC_CSRF+OpenAPI_generated;paths=cmd/aicrm/legacy_miniprogram_api.go+internal/media+migrations/00045_media_miniprogram_library.sql+web/src/main.tsx+web/src/miniprogram-library-ui.tsx;external_gate=historical_preflight_and_reconciliation;no_provider_execution=true,method=PG16_14_44_45_44_45+race+web;command=make_p4-miniprogram-library-ab-acceptance+go_test_race_internal_media_cmd_aicrm+npm_run_ci,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-060,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/miniprogram-library,删除小程序素材,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-061,FEATURE_MATRIX,/admin/automation-agents,自动化话术列表,刷新话术列表,GET /api/admin/automation-agents,客户端用返回的 agents 重新绘制列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-061,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,刷新话术列表,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-062,FEATURE_MATRIX,/admin/automation-agents,自动化话术列表,新建话术或固定脚本,POST /api/admin/automation-agents,成功响应后跳转到新话术编辑页,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-062,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,新建话术或固定脚本,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-063,FEATURE_MATRIX,/admin/automation-agents,自动化话术行,复制话术,POST /api/admin/automation-agents/{agent_id}/copy,成功响应后提示已复制并刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-063,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,复制话术,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-064,FEATURE_MATRIX,/admin/automation-agents,自动化话术行,暂停话术,POST /api/admin/automation-agents/{agent_id}/pause,成功响应后刷新行状态,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-064,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,暂停话术,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-065,FEATURE_MATRIX,/admin/automation-agents,自动化话术行,激活话术,POST /api/admin/automation-agents/{agent_id}/activate,成功响应后刷新行状态,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-065,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,激活话术,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-066,FEATURE_MATRIX,/admin/automation-agents,自动化话术行,删除话术,DELETE /api/admin/automation-agents/{agent_id},成功响应后刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-066,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents,删除话术,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-067,FEATURE_MATRIX,/admin/automation-agents/{agent_id}/edit,自动化话术编辑器,加载当前话术数据,GET /api/admin/automation-agents/{agent_id},客户端以返回数据填充编辑器,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-067,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents/{agent_id}/edit,加载当前话术数据,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-068,FEATURE_MATRIX,/admin/automation-agents/{agent_id}/edit,自动化话术编辑器,保存当前配置或草稿,PATCH /api/admin/automation-agents/{agent_id},成功响应后提示已保存,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-068,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents/{agent_id}/edit,保存当前配置或草稿,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-069,FEATURE_MATRIX,/admin/automation-agents/{agent_id}/edit,固定内容,保存固定素材和脚本,PUT /api/admin/automation-agents/{agent_id}/fixed-content,成功响应后提示固定内容已保存,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-069,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents/{agent_id}/edit,保存固定素材和脚本,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-070,FEATURE_MATRIX,/admin/automation-agents/{agent_id}/edit,发布,保存当前配置后发布话术,PATCH /api/admin/automation-agents/{agent_id}; POST /api/admin/automation-agents/{agent_id}/publish,客户端先保存再显示发布结果,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/226;sha=356d5445670b91e12b6c7cf9929ac74fb8f0862c;tests=cmd/aicrm/legacy_automation_agents_api_test.go+acceptance/automation/agents_ab_integration_test.go;paths=cmd/aicrm/legacy_automation_agents_api.go+internal/automation/app/agents.go+internal/automation/store/agents.go,method=focused_router_service_and_PG16;command=go test ./cmd/aicrm ./internal/automation/app ./acceptance/automation && make feature-matrix-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-070,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-agents/{agent_id}/edit,保存当前配置后发布话术,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-071,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 列表,按审核或运行状态刷新 Campaign 列表,GET /api/admin/cloud-orchestrator/campaigns,客户端分组并渲染返回的 Campaign,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-071,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,按审核或运行状态刷新 Campaign 列表,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-072,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 分组,批量审批并生成启动计划,POST /api/admin/cloud-orchestrator/campaigns/batch-start,客户端显示 started、skipped、failed 计数并刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-072,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,批量审批并生成启动计划,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-073,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 行,打开 Campaign 详情,GET /api/admin/cloud-orchestrator/campaigns/{campaign_code},客户端打开抽屉并渲染返回的详情,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-073,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,打开 Campaign 详情,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-074,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 节奏,新增节奏步骤,POST /api/admin/cloud-orchestrator/campaigns/{campaign_code}/steps,成功响应后重新读取详情,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-074,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,新增节奏步骤,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-075,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 节奏,保存节奏步骤,PATCH /api/admin/cloud-orchestrator/campaigns/{campaign_code}/steps/{step_index},成功响应后重新读取详情,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-075,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,保存节奏步骤,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-076,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 节奏,删除节奏步骤,DELETE /api/admin/cloud-orchestrator/campaigns/{campaign_code}/steps/{step_index},确认后成功响应会重新读取详情,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-076,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,删除节奏步骤,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S07-077,FEATURE_MATRIX,/admin/cloud-orchestrator/campaigns,Campaign 审核,批准 Campaign,POST /api/admin/cloud-orchestrator/campaigns/{campaign_code}/approve,客户端显示 command_id 并刷新详情和列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/392;sha=c50c3ce56f35a3ddb4f2aaef526ac18a1f3cc88a;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S07-077,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/cloud-orchestrator/campaigns,批准 Campaign,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
