mapping_id,legacy_table,legacy_domain,source_presence,legacy_decision,replacement_disposition,target_schema_status,candidate_targets,watermark_strategy,fk_strategy,safety_rule,field_mapping_count,legacy_implementation,legacy_verification,source_evidence,migration_execution_status,notes,source_sha,source_key,import_key,transform_version,pii_ref,reject_ref,quarantine_ref,full_run_ref,incremental_run_ref,reconcile_ref,rollback_ref,run_receipt_ref,contract_status,execution_status,reconcile_status,rollback_status,receipt_status
LEGACY-T14-199,legacy_webhook_cleanup_audit,legacy_webhook_cleanup,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-199,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-200,legacy_webhook_deprecation_registry,legacy_webhook_cleanup,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-200,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-201,marketing_automation_configs,admin_config,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,planned:automations,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-201,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-202,marketing_automation_question_rules,admin_config,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,planned:automations,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",16,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-202,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-203,marketing_state_current,legacy_customer_projection,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-203,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-204,marketing_value_segment_current,legacy_customer_projection,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-204,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-205,mcp_tool_settings,admin_config,HEAD_PHYSICAL,MANUAL_REENTRY,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never copy secrets, tokens, hashes, sessions, cookies, webhook material, or raw credential values",10,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-205,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-206,message_batch_items,messaging,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-206,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-207,message_batches,messaging,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,NO_TARGET,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-207,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-208,miniprogram_library,media_library,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,FROZEN_PHYSICAL,physical:media_miniprogram_import_ledger|physical:media_miniprogram_import_preflights|physical:media_miniprograms|physical:media_images,UPDATED_AT_PLUS_KEY,thumbnail_image_id is remapped or rebuilt only to an existing Media-owned image; unresolved references quarantine fail-closed; audit lineage survives legacy physical delete,"no historical or production database connection, live import, URL fetch, provider upload, jump validation, outbound effect, automatic retry, or cross-domain direct image write; outcome_unknown never retries",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-208,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-209,operation_cycle_action_request_events,operation_cycles,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",7,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-209,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-210,operation_cycle_action_requests,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",26,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-210,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-211,operation_cycle_attempts,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-211,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-212,operation_cycle_metrics,operation_cycles,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",17,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-212,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-213,operation_cycle_plan_links,operation_cycles,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",14,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-213,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-214,operation_cycle_references,operation_cycles,HEAD_PHYSICAL,REBUILD,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-214,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-215,operation_cycle_runners,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-215,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-216,operation_cycle_runs,operation_cycles,HEAD_PHYSICAL,ARCHIVE_ONLY,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",30,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-216,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-217,operation_cycle_snapshots,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",14,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-217,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-218,operation_cycle_stages,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",13,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-218,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-219,operation_cycle_strategies,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-219,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-220,operation_cycle_strategy_change_proposals,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",16,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-220,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-221,operation_cycle_strategy_version_documents,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",18,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-221,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-222,operation_cycle_strategy_versions,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",15,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-222,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-223,operation_cycle_system_facts,operation_cycles,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,FULL_ONLY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-223,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-224,outbound_event_outbox,outbound_webhook,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never enqueue, retry, dispatch, approve, or resume legacy work",12,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-224,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-225,outbound_tasks,admin_jobs,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:outbound_tasks,FULL_ONLY,rewrite through migration_import_ledger; quarantine every unresolved reference,"never reactivate legacy execution or sending; queued, claimed, dispatching, retryable, unknown_after_dispatch, or provider_accepted without delivery proof stay held or archive-only with no retry, River job, or event enqueue",8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-225,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-226,outbound_webhook_deliveries,outbound_webhook,HEAD_PHYSICAL,RESET_RUNTIME,BACKEND_REQUIRED,NO_TARGET,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"never enqueue, retry, dispatch, approve, or resume legacy work",18,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-226,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-227,owner_migration_import_sessions,owner_migration,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",11,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-227,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-228,owner_migration_previews,owner_migration,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",21,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-228,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-229,owner_migration_results,owner_migration,HEAD_PHYSICAL,DROP,RETIREMENT_APPROVED,NO_TARGET,UNMAPPED,CREATED_AT_PLUS_KEY,no active target foreign key is created,"never replay provider calls, sessions, messages, welcome actions, or owner-transfer workflows",23,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-229,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-230,owner_role_map,admin_identity,HEAD_PHYSICAL,MIGRATE,BACKEND_REQUIRED,PENDING_TARGET_SCHEMA,planned:staff,UPDATED_AT_PLUS_KEY,rewrite through migration_import_ledger; quarantine every unresolved reference,userid may map to staff.wecom_userid only through a unique corp-scoped staff manifest; never infer department or role,8,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-230,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-231,people,legacy_identity,HEAD_PHYSICAL,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,UPDATED_AT_PLUS_KEY,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",4,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-231,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-T14-232,prod_fix_backup_ai_audience_regression_20260624,legacy_schema_backup,ABSENT_AT_HEAD,DEFER,DEFERRED_UNMAPPED,PENDING_TARGET_SCHEMA,UNMAPPED,PENDING_SOURCE_SCHEMA,no active target foreign key is created,"no migration action, external call, job enqueue, provider retry, or runtime activation may be produced from this candidate",0,NOT_STARTED,NOT_RUN,docs/migration-mapping.jsonl:LEGACY-T14-232,NOT_EXECUTED,"The mapping is a migration decision, not proof that data moved.",6cb989c071255437d75953dabb943318a74eb8f4,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
