mapping_id,partition,legacy_path,legacy_route_name,manifest_methods,manifest_method_bundle,manifest_path,audience,layer,auth_scheme,requires_auth,csrf,access_scope,capability_owner,legacy_external_effects,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,route_disposition,classification_status,source_evidence,classification,classification_reason,domain_owner_or_reassignment,candidate_v2_api_or_semantics,direct_v2_reference_count,feature_matrix_ids,classification_source_evidence,classification_evidence_refs,classification_notes
LEGACY-API-0487,S04,/api/admin/service-period-products/{service_product_id}/member-views/{view_id},update_service_period_member_view,PUT,PUT,/api/admin/service-period-products/{service_product_id}/member-views/{view_id},admin,api,human_session,true,true,single_resource,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:559-590,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,updateServicePeriodMemberView [PUT /api/admin/service-period-products/{service_product_id}/member-views/{view_id}],1,LEGACY-S07-156,aicrm_next/extensions/commerce/service_period/api.py:559-590,legacy-route-disposition-ledger.csv:488;aicrm_next/extensions/commerce/service_period/api.py:559-590;legacy-routes-6cb989c.json:route_index=486;api/openapi.yaml:7630;docs/feature-matrix.csv:268,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0488,S04,/api/admin/service-period-products/{service_product_id}/members,service_period_product_members,GET,GET,/api/admin/service-period-products/{service_product_id}/members,admin,api,human_session,true,false,global,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:488-498,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,V2_NEW_SEMANTICS:service_period(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/extensions/commerce/service_period/api.py:488-498,legacy-route-disposition-ledger.csv:489;aicrm_next/extensions/commerce/service_period/api.py:488-498;legacy-routes-6cb989c.json:route_index=487,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0489,S04,/api/admin/service-period-products/{service_product_id}/members/{unionid}/alliance,update_service_period_member_alliance,PUT,PUT,/api/admin/service-period-products/{service_product_id}/members/{unionid}/alliance,admin,api,human_session,true,true,single_resource,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:665-679,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,V2_NEW_SEMANTICS:service_period(contract_required;do_not_infer_operation_id),0,LEGACY-S07-158,aicrm_next/extensions/commerce/service_period/api.py:665-679,legacy-route-disposition-ledger.csv:490;aicrm_next/extensions/commerce/service_period/api.py:665-679;legacy-routes-6cb989c.json:route_index=488;docs/feature-matrix.csv:270,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0490,S04,/api/admin/service-period-products/{service_product_id}/members/{unionid}/remark,update_service_period_member_remark,PUT,PUT,/api/admin/service-period-products/{service_product_id}/members/{unionid}/remark,admin,api,human_session,true,true,single_resource,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:654-662,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,V2_NEW_SEMANTICS:service_period(contract_required;do_not_infer_operation_id),0,LEGACY-S07-158,aicrm_next/extensions/commerce/service_period/api.py:654-662,legacy-route-disposition-ledger.csv:491;aicrm_next/extensions/commerce/service_period/api.py:654-662;legacy-routes-6cb989c.json:route_index=489;docs/feature-matrix.csv:270,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0491,S04,/api/admin/service-period-products/{service_product_id}/share,share_service_period_product,GET,GET,/api/admin/service-period-products/{service_product_id}/share,admin,api,human_session,true,false,global,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:458-477,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,V2_NEW_SEMANTICS:service_period(contract_required;do_not_infer_operation_id),0,LEGACY-S07-149,aicrm_next/extensions/commerce/service_period/api.py:458-477,legacy-route-disposition-ledger.csv:492;aicrm_next/extensions/commerce/service_period/api.py:458-477;legacy-routes-6cb989c.json:route_index=490;docs/feature-matrix.csv:261,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0492,S04,/api/admin/service-period-products/{service_product_id}/stats,service_period_product_stats,GET,GET,/api/admin/service-period-products/{service_product_id}/stats,admin,api,human_session,true,false,global,service_period,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/extensions/commerce/service_period/api.py:480-485,BACKEND_REQUIRED,api_route_requires_backend_capability,service_period,V2_NEW_SEMANTICS:service_period(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/extensions/commerce/service_period/api.py:480-485,legacy-route-disposition-ledger.csv:493;aicrm_next/extensions/commerce/service_period/api.py:480-485;legacy-routes-6cb989c.json:route_index=491,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0493,S03,/api/admin/user-ops/batch-send/execute,user_ops_batch_send_execute,POST,POST,/api/admin/user-ops/batch-send/execute,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,USER_OPS_REVIEW_PLAN_NOT_ENQUEUED_OR_SENT,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:220-225,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,"LEGACY-S06-019,LEGACY-S06-041",aicrm_next/automation/ops_enrollment/api.py:220-225,"legacy-route-disposition-ledger.csv:494;aicrm_next/automation/ops_enrollment/api.py:220-225;legacy-routes-6cb989c.json:route_index=492;docs/feature-matrix.csv:86,108",User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0494,S03,/api/admin/user-ops/batch-send/preview,user_ops_batch_send_preview,POST,POST,/api/admin/user-ops/batch-send/preview,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,PREVIEW_NOT_PROVIDER_SEND,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:190-195,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,"LEGACY-S06-019,LEGACY-S06-040",aicrm_next/automation/ops_enrollment/api.py:190-195,"legacy-route-disposition-ledger.csv:495;aicrm_next/automation/ops_enrollment/api.py:190-195;legacy-routes-6cb989c.json:route_index=493;docs/feature-matrix.csv:86,107",User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0495,S03,/api/admin/user-ops/broadcast/preview,user_ops_broadcast_preview,POST,POST,/api/admin/user-ops/broadcast/preview,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,PREVIEW_NOT_PROVIDER_SEND,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:198-203,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:198-203,legacy-route-disposition-ledger.csv:496;aicrm_next/automation/ops_enrollment/api.py:198-203;legacy-routes-6cb989c.json:route_index=494,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0496,S03,/api/admin/user-ops/cards,user_ops_cards,GET,GET,/api/admin/user-ops/cards,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:80-104,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:80-104,legacy-route-disposition-ledger.csv:497;aicrm_next/automation/ops_enrollment/api.py:80-104;legacy-routes-6cb989c.json:route_index=495,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0497,S03,/api/admin/user-ops/customers,user_ops_customers,GET,GET,/api/admin/user-ops/customers,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:143-171,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:143-171,legacy-route-disposition-ledger.csv:498;aicrm_next/automation/ops_enrollment/api.py:143-171;legacy-routes-6cb989c.json:route_index=496,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0498,S03,/api/admin/user-ops/customers/{unionid},user_ops_customer_detail,GET,GET,/api/admin/user-ops/customers/{unionid},admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:174-179,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:174-179,legacy-route-disposition-ledger.csv:499;aicrm_next/automation/ops_enrollment/api.py:174-179;legacy-routes-6cb989c.json:route_index=497,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0499,S03,/api/admin/user-ops/customers/{unionid}/timeline,user_ops_customer_timeline,GET,GET,/api/admin/user-ops/customers/{unionid}/timeline,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:182-187,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:182-187,legacy-route-disposition-ledger.csv:500;aicrm_next/automation/ops_enrollment/api.py:182-187;legacy-routes-6cb989c.json:route_index=498,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0500,S03,/api/admin/user-ops/do-not-disturb,user_ops_do_not_disturb,POST,POST,/api/admin/user-ops/do-not-disturb,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:228-235,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-038,aicrm_next/automation/ops_enrollment/api.py:228-235,legacy-route-disposition-ledger.csv:501;aicrm_next/automation/ops_enrollment/api.py:228-235;legacy-routes-6cb989c.json:route_index=499;docs/feature-matrix.csv:105,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0501,S03,/api/admin/user-ops/export,user_ops_export_stub,GET,GET,/api/admin/user-ops/export,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:269-272,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-039,aicrm_next/automation/ops_enrollment/api.py:269-272,legacy-route-disposition-ledger.csv:502;aicrm_next/automation/ops_enrollment/api.py:269-272;legacy-routes-6cb989c.json:route_index=500;docs/feature-matrix.csv:106,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0502,S03,/api/admin/user-ops/export/preview,user_ops_export_preview,POST,POST,/api/admin/user-ops/export/preview,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:206-217,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:206-217,legacy-route-disposition-ledger.csv:503;aicrm_next/automation/ops_enrollment/api.py:206-217;legacy-routes-6cb989c.json:route_index=501,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0503,S03,/api/admin/user-ops/filters,user_ops_filters,GET,GET,/api/admin/user-ops/filters,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:107-109,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,NONE,aicrm_next/automation/ops_enrollment/api.py:107-109,legacy-route-disposition-ledger.csv:504;aicrm_next/automation/ops_enrollment/api.py:107-109;legacy-routes-6cb989c.json:route_index=502,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0504,S03,/api/admin/user-ops/list,user_ops_list,GET,GET,/api/admin/user-ops/list,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:112-140,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-036,aicrm_next/automation/ops_enrollment/api.py:112-140,legacy-route-disposition-ledger.csv:505;aicrm_next/automation/ops_enrollment/api.py:112-140;legacy-routes-6cb989c.json:route_index=503;docs/feature-matrix.csv:103,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0505,S03,/api/admin/user-ops/overview,user_ops_overview,GET,GET,/api/admin/user-ops/overview,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:53-77,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-036,aicrm_next/automation/ops_enrollment/api.py:53-77,legacy-route-disposition-ledger.csv:506;aicrm_next/automation/ops_enrollment/api.py:53-77;legacy-routes-6cb989c.json:route_index=504;docs/feature-matrix.csv:103,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0506,S03,/api/admin/user-ops/send-records,user_ops_send_records,GET,GET,/api/admin/user-ops/send-records,admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SEND_RECORD_CANNOT_MEAN_SENT_WITHOUT_EFFECT_AND_PROVIDER_RESULT,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:238-250,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-042,aicrm_next/automation/ops_enrollment/api.py:238-250,legacy-route-disposition-ledger.csv:507;aicrm_next/automation/ops_enrollment/api.py:238-250;legacy-routes-6cb989c.json:route_index=505;docs/feature-matrix.csv:109,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0507,S03,/api/admin/user-ops/send-records/{record_id},user_ops_send_record_detail,GET,GET,/api/admin/user-ops/send-records/{record_id},admin,api,human_session,true,false,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SEND_RECORD_CANNOT_MEAN_SENT_WITHOUT_EFFECT_AND_PROVIDER_RESULT,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:253-258,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-042,aicrm_next/automation/ops_enrollment/api.py:253-258,legacy-route-disposition-ledger.csv:508;aicrm_next/automation/ops_enrollment/api.py:253-258;legacy-routes-6cb989c.json:route_index=506;docs/feature-matrix.csv:109,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
LEGACY-API-0508,S03,/api/admin/user-ops/send-records/{record_id}/refresh,user_ops_send_record_refresh,POST,POST,/api/admin/user-ops/send-records/{record_id}/refresh,admin,api,human_session,true,true,global,ops_enrollment,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SEND_RECORD_CANNOT_MEAN_SENT_WITHOUT_EFFECT_AND_PROVIDER_RESULT,RETIRED,RETIRED,aicrm_next/automation/ops_enrollment/api.py:261-266,RETIRED,USER_OPS_MODULE_RETIRED_REASSIGN_VALUE,REASSIGN_REQUIRED(no_user_ops_module),RETIRED:no_v2_candidate,0,LEGACY-S06-042,aicrm_next/automation/ops_enrollment/api.py:261-266,legacy-route-disposition-ledger.csv:509;aicrm_next/automation/ops_enrollment/api.py:261-266;legacy-routes-6cb989c.json:route_index=507;docs/feature-matrix.csv:109,User Ops 独立模块退休；仅保留价值重分配线索，禁止复活 ops_enrollment surface.
